Unnamed_ 0,ID,X,Y,Population,Elevation,Weight,clusters,ID1,ID2,Weight_2,id_2,line_lengt,i
"6603","6604",249019.752700000011828,8504887.982999999076128,"2",362.156005900000025,3.455707101866532,"9","6604","6632",44922.274264563988254,0.000000000000000,1015.422370367883673,"259"
"6610","6611",248784.907399999996414,8511782.802000001072884,"0",368.627014200000019,3.352929141496937,"9","6576","6611",40239.566795576625736,0.000000000000000,1015.455278142540237,"260"
"6610","6611",248784.907399999996414,8511782.802000001072884,"0",368.627014200000019,3.352929141496937,"9","6611","6639",22100.981880288982211,0.000000000000000,1015.448885882084824,"261"
"6631","6632",250034.634300000005169,8504921.117999998852611,"14",362.532989499999985,5.392290042891205,"9","6604","6632",44922.274264563988254,0.000000000000000,1015.422370367883673,"262"
"6631","6632",250034.634300000005169,8504921.117999998852611,"14",362.532989499999985,5.392290042891205,"9","6632","6656",46069.701587214556639,0.000000000000000,1015.416210415912701,"263"
"6638","6639",249799.816900000005262,8511815.894999999552965,"0",365.623992900000019,1.000000000000000,"9","6611","6639",22100.981880288982211,0.000000000000000,1015.448885882084824,"264"
"6638","6639",249799.816900000005262,8511815.894999999552965,"0",365.623992900000019,1.000000000000000,"9","6639","6664",29174.395912513904477,0.000000000000000,1414.042587911004148,"265"
"6655","6656",251049.509900000004563,8504954.247999999672174,"0",380.923004199999980,3.680274981154509,"9","6632","6656",46069.701587214556639,0.000000000000000,1015.416210415912701,"266"
"6655","6656",251049.509900000004563,8504954.247999999672174,"0",380.923004199999980,3.680274981154509,"9","6656","6657",31800.034926550273667,0.000000000000000,985.542526029117653,"267"
"6656","6657",251015.951000000000931,8505939.219000000506639,"5",375.721008299999994,2.772940605821718,"9","6656","6657",31800.034926550273667,0.000000000000000,985.542526029117653,"268"
"6656","6657",251015.951000000000931,8505939.219000000506639,"5",375.721008299999994,2.772940605821718,"9","6657","6658",48250.296289704434457,0.000000000000000,985.539326883344756,"269"
"6657","6658",250982.397999999986496,8506924.187000000849366,"5",361.816986100000008,7.017738244310398,"9","6657","6658",48250.296289704434457,0.000000000000000,985.539326883344756,"270"
"6657","6658",250982.397999999986496,8506924.187000000849366,"5",361.816986100000008,7.017738244310398,"9","6658","6659",69241.563375742844073,0.000000000000000,985.536131175588366,"271"
"6658","6659",250948.850799999985611,8507909.152000000700355,"0",385.902008100000103,7.029620045773195,"9","6658","6659",69241.563375742844073,0.000000000000000,985.536131175588366,"272"
"6658","6659",250948.850799999985611,8507909.152000000700355,"0",385.902008100000103,7.029620045773195,"9","6659","6660",69306.898261138339876,0.000000000000000,985.532935500735562,"273"
"6659","6660",250915.309399999998277,8508894.114000000059605,"0",385.040985100000000,7.035231429830045,"9","6659","6660",69306.898261138339876,0.000000000000000,985.532935500735562,"274"
"6663","6664",250781.202199999999721,8512833.932000000029802,"12",365.829009999999982,3.126381461957960,"9","6639","6664",29174.395912513904477,0.000000000000000,1414.042587911004148,"275"
"6663","6664",250781.202199999999721,8512833.932000000029802,"12",365.829009999999982,3.126381461957960,"9","6664","6665",50254.693496099353069,0.000000000000000,985.516950822801846,"276"
"6664","6665",250747.690000000002328,8513818.879000000655651,"0",378.707000699999980,7.071394119053219,"9","6664","6665",50254.693496099353069,0.000000000000000,985.516950822801846,"277"
"6664","6665",250747.690000000002328,8513818.879000000655651,"0",378.707000699999980,7.071394119053219,"9","6665","6666",69743.364706538064638,0.000000000000000,985.513751944784190,"278"
"6665","6666",250714.183699999994133,8514803.822999998927116,"4",384.535003700000004,7.082065451886562,"9","6665","6666",69743.364706538064638,0.000000000000000,985.513751944784190,"279"
"6665","6666",250714.183699999994133,8514803.822999998927116,"4",384.535003700000004,7.082065451886562,"9","6666","6667",65809.706581477003056,0.000000000000000,930.712650758762607,"280"
"6666","6667",250593.071999999985565,8515726.622000001370907,"8",358.317993199999989,7.054115627319187,"9","6666","6667",65809.706581477003056,0.000000000000000,930.712650758762607,"281"
"6767","6768",212589.577199999999721,8536258.083999998867512,"6",361.760986300000013,7.036113091765833,"9","6768","6769",72558.922566178516718,0.000000000000000,1031.723048349022747,"282"
"6767","6768",212589.577199999999721,8536258.083999998867512,"6",361.760986300000013,7.036113091765833,"9","6768","6781",51857.926406341517577,0.000000000000000,1290.473765029507149,"283"
"6768","6769",212403.935300000011921,8537272.968000000342727,"6",357.680999799999995,7.029358322814101,"9","6768","6769",72558.922566178516718,0.000000000000000,1031.723048349022747,"284"
"6768","6769",212403.935300000011921,8537272.968000000342727,"6",357.680999799999995,7.029358322814101,"9","6769","6770",65711.978497893505846,0.000000000000000,935.970207426837874,"285"
"6769","6770",212318.994700000010198,8538205.075999999418855,"0",359.015991199999974,7.012095376221550,"9","6769","6770",65711.978497893505846,0.000000000000000,935.970207426837874,"286"
"6769","6770",212318.994700000010198,8538205.075999999418855,"0",359.015991199999974,7.012095376221550,"9","6770","6771",69149.930131679037004,0.000000000000000,985.687529583094147,"287"
"6770","6771",212285.521399999997811,8539190.195000000298023,"3",351.093994100000089,7.018252951455596,"9","6770","6771",69149.930131679037004,0.000000000000000,985.687529583094147,"288"
"6770","6771",212285.521399999997811,8539190.195000000298023,"3",351.093994100000089,7.018252951455596,"9","6771","6772",66411.235292557030334,0.000000000000000,945.283977422931684,"289"
"6771","6772",212324.669200000003912,8540134.667999999597669,"10",347.608001699999988,7.032716978843599,"9","6771","6772",66411.235292557030334,0.000000000000000,945.283977422931684,"290"
"6778","6779",213652.594799999991665,8533385.883999999612570,"2",374.040008499999999,2.614861650149572,"9","6779","6780",27583.237573644564691,0.000000000000000,923.171100739596341,"291"
"6778","6779",213652.594799999991665,8533385.883999999612570,"2",374.040008499999999,2.614861650149572,"9","6779","6794",48575.525572854865459,0.000000000000000,1362.815896718431759,"292"
"6779","6780",213529.369100000010803,8534300.793999999761581,"22",368.319000200000005,3.360782064918712,"9","6779","6780",27583.237573644564691,0.000000000000000,923.171100739596341,"293"
"6779","6780",213529.369100000010803,8534300.793999999761581,"22",368.319000200000005,3.360782064918712,"9","6780","6781",21513.492318171003717,0.000000000000000,986.594685903443178,"294"
"6780","6781",213434.687800000014249,8535282.835000000894070,"7",381.329009999999982,1.000000000000000,"9","6768","6781",51857.926406341517577,0.000000000000000,1290.473765029507149,"295"
"6780","6781",213434.687800000014249,8535282.835000000894070,"7",381.329009999999982,1.000000000000000,"9","6780","6781",21513.492318171003717,0.000000000000000,986.594685903443178,"296"
"6780","6781",213434.687800000014249,8535282.835000000894070,"7",381.329009999999982,1.000000000000000,"9","6781","6797",21697.135860876216611,0.000000000000000,1015.765761125660219,"297"
"6793","6794",214550.414599999989150,8532360.609999999403954,"6",374.419006299999978,4.513837657134461,"9","4480","6794",53086.360215751090436,0.000000000000000,1403.567325574577580,"298"
"6793","6794",214550.414599999989150,8532360.609999999403954,"6",374.419006299999978,4.513837657134461,"9","6779","6794",48575.525572854865459,0.000000000000000,1362.815896718431759,"299"
