X,Y,Population,Elevation,Weight,clusters,PS,line_lengt,id
216346.462100000004284,8539322.573999999091029,"0",372.274993900000027,7.048083709286648,"9","0",,"288"
216313.008600000001024,8540307.662999998778105,"0",381.182006800000011,7.046378750966943,"9","0",,"289"
216279.561900000000605,8541292.750000000000000,"0",386.446014400000024,7.036564558261238,"9","0",,"290"
216246.121799999993527,8542277.835000000894070,"0",378.970001200000013,7.090599086704827,"9","0",,"291"
216212.688400000013644,8543262.917000001296401,"0",381.748992900000019,7.040961156018811,"9","0",,"292"
216179.261800000007497,8544247.997999999672174,"0",371.811004599999990,7.034823676093737,"9","0",,"293"
217596.018199999991339,8532460.015000000596046,"0",521.723999000000049,7.203603009351500,"9","0",,"294"
217562.521199999988312,8533445.112999999895692,"0",437.721008300000051,9.085676223223246,"9","0",,"295"
217529.030900000012480,8534430.208999998867512,"0",412.420013400000016,7.147116258150300,"9","0",,"296"
217495.547300000005635,8535415.302999999374151,"0",386.480987500000026,1.000000000000000,"9","0",,"297"
217462.070399999996880,8536400.393999999389052,"0",383.553008999999975,4.134427315910425,"9","0",,"298"
217428.600100000010571,8537385.483999999240041,"0",368.941009500000007,6.730712154421273,"9","0",,"299"
217395.136499999993248,8538370.570000000298023,"0",374.520996099999991,7.037895779563176,"9","0",,"300"
217361.679600000003120,8539355.654999999329448,"0",358.654998799999987,9.073388884505745,"9","0",,"301"
217328.229400000011083,8540340.736999999731779,"0",368.302002000000016,7.049134394731152,"9","0",,"302"
217294.785800000012387,8541325.816999999806285,"0",363.891998300000012,7.113308041748956,"9","0",,"303"
217261.348900000011781,8542310.894999999552965,"0",384.221008299999994,7.007561040339283,"9","0",,"304"
217227.918700000009267,8543295.971000000834465,"0",369.027008100000103,7.056373857840367,"9","0",,"305"
217194.495200000004843,8544281.043999999761581,"0",362.106994600000064,7.020962948922278,"9","0",,"306"
218611.205300000001444,8532493.139000000432134,"0",587.349975599999993,6.141321120968425,"9","0",,"307"
218577.711799999990035,8533478.230000000447035,"0",412.313995400000010,5.084130502704703,"9","0",,"308"
218544.224900000001071,8534463.319000000134110,"10",438.682006800000011,5.685707414703431,"9","0",,"309"
218510.744600000005448,8535448.405999999493361,"0",383.726013200000011,5.921002330438657,"9","0",,"310"
218477.271000000007916,8536433.491000000387430,"0",383.615997300000004,7.033222718961817,"9","0",,"311"
218443.804000000003725,8537418.572999998927116,"0",372.233001699999988,7.059354371198809,"9","0",,"312"
218410.343699999997625,8538403.652999999001622,"0",358.653991700000006,7.059795299018228,"9","0",,"313"
218376.890099999989616,8539388.731000000610948,"0",346.963989300000094,7.034960432218782,"9","0",,"314"
218343.443100000004051,8540373.805999999865890,"0",349.046997100000056,7.030860876726908,"9","0",,"315"
218310.002700000011828,8541358.879000000655651,"0",364.501007099999981,7.037661700884348,"9","0",,"316"
218276.568999999988591,8542343.949999999254942,"0",359.015991199999974,9.050165928739476,"9","0",,"317"
218243.141999999992549,8543329.018999999389052,"0",372.243988000000002,7.026505422186239,"9","0",,"318"
219626.385500000003958,8532526.257000001147389,"3",445.036987300000021,2.614782870269878,"9","0",,"319"
219592.895400000008522,8533511.342000000178814,"3",457.186004599999990,6.615765587537772,"9","0",,"320"
219559.411900000006426,8534496.424000000581145,"0",379.372009300000059,9.041945085734794,"9","0",,"321"
219492.464700000011362,8536466.582000000402331,"0",366.403015100000005,7.054605947139780,"9","0",,"322"
219459.000999999989290,8537451.656999999657273,"0",361.906005900000025,7.056659418966086,"9","0",,"323"
219425.543999999994412,8538436.730000000447035,"0",361.085998500000017,7.055167784895393,"9","0",,"324"
220641.558699999994133,8532559.369999999180436,"0",419.687011700000028,4.536009763570140,"9","0",,"325"
220608.071999999985565,8533544.447999998927116,"0",601.698974600000042,9.331234697688259,"9","0",,"326"
220574.591799999994691,8534529.523000000044703,"0",425.890991199999974,9.347647772602773,"9","0",,"327"
220541.118300000001909,8535514.596000000834465,"0",359.765014600000086,7.031956835623872,"9","0",,"328"
220507.651400000002468,8536499.667000001296401,"0",375.665985100000000,7.192104162294710,"9","0",,"329"
221656.725100000010571,8532592.476999999955297,"0",428.799011199999995,5.718705371733750,"9","0",,"330"
221623.241700000013225,8533577.548000000417233,"0",383.804992700000014,7.088054278376809,"9","0",,"331"
221589.764900000009220,8534562.617000000551343,"0",438.109985399999857,7.217463086500139,"9","0",,"332"
221556.294699999998556,8535547.683000000193715,"0",346.489990200000022,7.057169736020306,"9","0",,"333"
222671.884499999985565,8532625.578999999910593,"0",404.005004900000017,7.178774146930420,"9","0",,"334"
222638.404500000004191,8533610.642999999225140,"0",383.006011999999998,7.043535349934134,"9","0",,"335"
222604.931099999987055,8534595.705000000074506,"0",356.106994600000064,7.053458323026812,"9","0",,"336"
223687.037000000011176,8532658.675000000745058,"0",389.955993700000022,7.058544703507581,"9","0",,"337"
212697.264399999985471,8527377.587999999523163,"5",481.071014400000024,4.663527138014085,"9","1",977.119831216160946,"338"
212697.264399999985471,8527377.587999999523163,"5",481.071014400000024,4.663527138014085,"9","1",1415.346174465286367,"339"
212654.100700000009965,8528353.754000000655651,"5",409.779998799999987,1.000000000000000,"9","1",977.119831216160946,"340"
212654.100700000009965,8528353.754000000655651,"5",409.779998799999987,1.000000000000000,"9","1",978.415442884040772,"341"
212639.071100000001024,8529332.053999999538064,"0",393.601989699999990,1.000000000000000,"9","1",978.415442884040772,"342"
212639.071100000001024,8529332.053999999538064,"0",393.601989699999990,1.000000000000000,"9","1",1406.637195891290276,"343"
213736.404700000013690,8526416.654999999329448,"8",434.957000699999980,7.050560067610808,"9","1",1415.346174465286367,"344"
213736.404700000013690,8526416.654999999329448,"8",434.957000699999980,7.050560067610808,"9","1",1416.361795005411750,"345"
213602.240699999994831,8530357.203999999910593,"0",413.921997100000056,3.860159162581532,"9","1",1406.637195891290276,"346"
213602.240699999994831,8530357.203999999910593,"0",413.921997100000056,3.860159162581532,"9","1",936.930054468124354,"347"
213638.761700000002747,8531293.422000000253320,"12",391.213012699999979,3.050111653454765,"9","1",936.930054468124354,"348"
213638.761700000002747,8531293.422000000253320,"12",391.213012699999979,3.050111653454765,"9","1",1403.567325574577580,"349"
214818.714399999997113,8524479.566999999806285,"2",476.765014600000143,9.062752453023196,"9","1",985.710500117986271,"350"
214785.153400000010151,8525464.706000000238419,"0",462.429992700000014,7.035160723872442,"9","1",1416.361795005411750,"351"
214785.153400000010151,8525464.706000000238419,"0",462.429992700000014,7.035160723872442,"9","1",985.710500117986271,"352"
212589.577199999999721,8536258.083999998867512,"6",361.760986300000013,7.036113091765833,"9","1",1031.723048349022747,"353"
212589.577199999999721,8536258.083999998867512,"6",361.760986300000013,7.036113091765833,"9","1",1290.473765029507149,"354"
212403.935300000011921,8537272.968000000342727,"6",357.680999799999995,7.029358322814101,"9","1",1031.723048349022747,"355"
212403.935300000011921,8537272.968000000342727,"6",357.680999799999995,7.029358322814101,"9","1",935.970207426837874,"356"
212318.994700000010198,8538205.075999999418855,"0",359.015991199999974,7.012095376221550,"9","1",935.970207426837874,"357"
212318.994700000010198,8538205.075999999418855,"0",359.015991199999974,7.012095376221550,"9","1",985.687529583094147,"358"
212285.521399999997811,8539190.195000000298023,"3",351.093994100000089,7.018252951455596,"9","1",985.687529583094147,"359"
212285.521399999997811,8539190.195000000298023,"3",351.093994100000089,7.018252951455596,"9","1",945.283977422931684,"360"
212324.669200000003912,8540134.667999999597669,"10",347.608001699999988,7.032716978843599,"9","1",945.283977422931684,"361"
213652.594799999991665,8533385.883999999612570,"2",374.040008499999999,2.614861650149572,"9","1",923.171100739596341,"362"
213652.594799999991665,8533385.883999999612570,"2",374.040008499999999,2.614861650149572,"9","1",1362.815896718431759,"363"
213529.369100000010803,8534300.793999999761581,"22",368.319000200000005,3.360782064918712,"9","1",923.171100739596341,"364"
213529.369100000010803,8534300.793999999761581,"22",368.319000200000005,3.360782064918712,"9","1",986.594685903443178,"365"
213434.687800000014249,8535282.835000000894070,"7",381.329009999999982,1.000000000000000,"9","1",1290.473765029507149,"366"
213434.687800000014249,8535282.835000000894070,"7",381.329009999999982,1.000000000000000,"9","1",986.594685903443178,"367"
213434.687800000014249,8535282.835000000894070,"7",381.329009999999982,1.000000000000000,"9","1",1015.765761125660219,"368"
214550.414599999989150,8532360.609999999403954,"6",374.419006299999978,4.513837657134461,"9","1",1403.567325574577580,"369"
214550.414599999989150,8532360.609999999403954,"6",374.419006299999978,4.513837657134461,"9","1",1362.815896718431759,"370"
214449.913299999985611,8535315.960000000894070,"0",403.819000200000005,3.271027919248928,"9","1",1015.765761125660219,"371"
214449.913299999985611,8535315.960000000894070,"0",403.819000200000005,3.271027919248928,"9","1",1015.758401912015415,"372"
215465.131599999993341,8535349.080000000074506,"0",387.184997599999974,2.701688363830783,"9","1",1015.758401912015415,"373"
215465.131599999993341,8535349.080000000074506,"0",387.184997599999974,2.701688363830783,"9","1",1414.409368754847947,"374"
216446.862800000002608,8536367.292999999597669,"0",391.200988800000005,1.000000000000000,"9","1",1414.409368754847947,"375"
216446.862800000002608,8536367.292999999597669,"0",391.200988800000005,1.000000000000000,"9","1",1416.341816314367634,"376"
217495.547300000005635,8535415.302999999374151,"0",386.480987500000026,1.000000000000000,"9","1",1416.341816314367634,"377"
217495.547300000005635,8535415.302999999374151,"0",386.480987500000026,1.000000000000000,"9","1",1015.736858904065457,"378"
218510.744600000005448,8535448.405999999493361,"0",383.726013200000011,5.921002330438657,"9","1",1015.736858904065457,"379"
218510.744600000005448,8535448.405999999493361,"0",383.726013200000011,5.921002330438657,"9","1",1414.375028668801406,"380"
219492.464700000011362,8536466.582000000402331,"0",366.403015100000005,7.054605947139780,"9","1",1414.375028668801406,"381"
